Frame Time; FPS
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000579;1727.417236
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000535;1868.455933
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000536;1864.277466
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000601;1663.065796
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000503;1990.046997
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000558;1792.437622
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000514;1947.414062
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.00054;1850.832275
0.000505;1979.408203
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000565;1770.845947
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.00054;1852.185913
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000517;1933.485474
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000609;1643.385132
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000662;1509.43811
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000594;1682.938721
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000615;1626.280273
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.00051;1962.706543
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000557;1795.651001
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000564;1773.056641
0.0005;1999.999878
0.0005;1999.999878
0.000516;1936.861572
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000524;1908.765747
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000509;1965.408203
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.000532;1880.761597
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
0.0005;1999.999878
